origin_iso3,dest_iso3,commodity,value_usd,period_year,period_quarter
RUS,USA,textiles,202211000,2025,1
RUS,USA,other,1907422497,2025,4
RUS,ARE,energy,2925730975,2025,3
RUS,ARE,semis,246843832,2025,2
RUS,ARE,pharma,241125566,2025,2
RUS,ARE,food,226046410,2025,1
RUS,ARE,industrial_metals,1379601625,2025,4
RUS,ARE,vehicles,161068457,2025,2
RUS,ARE,agriculture,634244333,2025,1
RUS,ARE,chemicals,168054523,2025,2
RUS,ARE,textiles,225425869,2025,3
RUS,ARE,other,2368713754,2025,2
RUS,SAU,energy,2098454460,2025,1
RUS,SAU,semis,152218451,2025,3
RUS,SAU,pharma,140260869,2025,4
RUS,SAU,food,205620032,2025,2
RUS,SAU,industrial_metals,645457203,2025,2
RUS,SAU,vehicles,166414952,2025,3
RUS,SAU,agriculture,397088705,2025,1
RUS,SAU,chemicals,182335708,2025,4
RUS,SAU,textiles,127024403,2025,3
RUS,SAU,other,1838647690,2025,4
RUS,EGY,energy,3806459097,2025,1
RUS,EGY,semis,154319182,2025,2
RUS,EGY,pharma,164018291,2025,3
RUS,EGY,food,168027101,2025,1
RUS,EGY,industrial_metals,1223403697,2025,4
RUS,EGY,vehicles,125327558,2025,3
RUS,EGY,agriculture,655930650,2025,4
RUS,EGY,chemicals,162676733,2025,4
RUS,EGY,textiles,160225658,2025,3
RUS,EGY,other,1469216955,2025,4
RUS,VNM,energy,2070183395,2025,4
RUS,VNM,semis,154301404,2025,4
RUS,VNM,pharma,163686391,2025,1
RUS,VNM,food,126606485,2025,4
RUS,VNM,industrial_metals,724875557,2025,1
RUS,VNM,vehicles,99638186,2025,2
RUS,VNM,agriculture,347084937,2025,2
RUS,VNM,chemicals,112965821,2025,4
RUS,VNM,textiles,153266407,2025,2
RUS,VNM,other,1356589413,2025,2
RUS,UZB,energy,2291936310,2025,3
RUS,UZB,semis,136948338,2025,1
RUS,UZB,pharma,105027201,2025,4
RUS,UZB,food,108774439,2025,2
RUS,UZB,industrial_metals,909838068,2025,4
RUS,UZB,vehicles,119084961,2025,3
RUS,UZB,agriculture,372299322,2025,1
RUS,UZB,chemicals,117424073,2025,3
RUS,UZB,textiles,156382537,2025,2
RUS,UZB,other,1099165185,2025,3
RUS,KGZ,energy,1944893592,2025,1
RUS,KGZ,semis,108161766,2025,4
RUS,KGZ,pharma,97787586,2025,1
RUS,KGZ,food,71359776,2025,1
RUS,KGZ,industrial_metals,551377661,2025,4
RUS,KGZ,vehicles,118215244,2025,1
RUS,KGZ,agriculture,337902389,2025,4
RUS,KGZ,chemicals,117175495,2025,1
RUS,KGZ,textiles,124061327,2025,4
RUS,KGZ,other,1169586190,2025,2
RUS,TJK,energy,1214759070,2025,2
RUS,TJK,semis,93009948,2025,4
RUS,TJK,pharma,97182651,2025,4
RUS,TJK,food,79269685,2025,1
RUS,TJK,industrial_metals,439703338,2025,4
RUS,TJK,vehicles,86315753,2025,2
RUS,TJK,agriculture,277263380,2025,3
RUS,TJK,chemicals,71281453,2025,4
RUS,TJK,textiles,83055922,2025,4
RUS,TJK,other,823185691,2025,2
RUS,ARM,energy,2011142413,2025,4
RUS,ARM,semis,75539662,2025,4
RUS,ARM,pharma,84126170,2025,3
RUS,ARM,food,94046117,2025,2
RUS,ARM,industrial_metals,483220527,2025,4
RUS,ARM,vehicles,102900426,2025,4
RUS,ARM,agriculture,322261081,2025,3
RUS,ARM,chemicals,59816264,2025,2
RUS,ARM,textiles,69193622,2025,4
RUS,ARM,other,1074060937,2025,2
RUS,AZE,energy,1787082478,2025,3
RUS,AZE,semis,77431922,2025,4
RUS,AZE,pharma,110029426,2025,2
RUS,AZE,food,87188801,2025,3
RUS,AZE,industrial_metals,641866935,2025,2
RUS,AZE,vehicles,90905660,2025,2
RUS,AZE,agriculture,210215425,2025,4
RUS,AZE,chemicals,83293399,2025,2
RUS,AZE,textiles,92082296,2025,3
RUS,AZE,other,660749813,2025,4
RUS,HUN,energy,1466595283,2025,3
RUS,HUN,semis,50929863,2025,2
RUS,HUN,pharma,63467037,2025,2
RUS,HUN,food,66522386,2025,1
RUS,HUN,industrial_metals,294640810,2025,2
RUS,HUN,vehicles,50572507,2025,1
RUS,HUN,agriculture,177086393,2025,1
RUS,HUN,chemicals,58987059,2025,3
RUS,HUN,textiles,76859272,2025,3
RUS,HUN,other,657155180,2025,2
RUS,POL,energy,1071577937,2025,2
RUS,POL,semis,62696112,2025,3
RUS,POL,pharma,56198687,2025,2
RUS,POL,food,71246618,2025,2
RUS,POL,industrial_metals,394458542,2025,3
RUS,POL,vehicles,98894611,2025,4
RUS,POL,agriculture,284689483,2025,1
RUS,POL,chemicals,75544088,2025,3
RUS,POL,textiles,82763199,2025,2
RUS,POL,other,714527942,2025,4
RUS,GBR,energy,1237445372,2025,2
RUS,GBR,semis,51166483,2025,3
RUS,GBR,pharma,75474403,2025,3
RUS,GBR,food,74162968,2025,4
RUS,GBR,industrial_metals,457585517,2025,3
RUS,GBR,vehicles,84326329,2025,4
RUS,GBR,agriculture,182893731,2025,1
RUS,GBR,chemicals,47995721,2025,2
RUS,GBR,textiles,86809756,2025,2
RUS,GBR,other,728812533,2025,1
RUS,NLD,energy,1318802828,2025,1
RUS,NLD,semis,78128117,2025,4
RUS,NLD,pharma,59025178,2025,2
RUS,NLD,food,75173461,2025,4
RUS,NLD,industrial_metals,321991614,2025,3
RUS,NLD,vehicles,65636386,2025,3
RUS,NLD,agriculture,196318705,2025,3
RUS,NLD,chemicals,72055517,2025,4
RUS,NLD,textiles,68990131,2025,2
RUS,NLD,other,660013505,2025,1
RUS,FRA,energy,1056469994,2025,3
RUS,FRA,semis,52608823,2025,2
RUS,FRA,pharma,43498764,2025,4
RUS,FRA,food,49861889,2025,1
RUS,FRA,industrial_metals,256638209,2025,3
RUS,FRA,vehicles,45688375,2025,2
RUS,FRA,agriculture,161846836,2025,4
RUS,FRA,chemicals,47215746,2025,2
RUS,FRA,textiles,53179085,2025,4
RUS,FRA,other,562113286,2025,3
RUS,BEL,energy,967600499,2025,1
RUS,BEL,semis,54300632,2025,4
RUS,BEL,pharma,54161935,2025,3
RUS,BEL,food,43232930,2025,3
RUS,BEL,industrial_metals,242426125,2025,2
RUS,BEL,vehicles,32171580,2025,1
RUS,BEL,agriculture,131418675,2025,3
RUS,BEL,chemicals,35746003,2025,3
RUS,BEL,textiles,45835472,2025,4
RUS,BEL,other,380782295,2025,1
RUS,ESP,energy,741573333,2025,2
RUS,ESP,semis,32723467,2025,1
RUS,ESP,pharma,42074548,2025,3
RUS,ESP,food,51633671,2025,3
RUS,ESP,industrial_metals,271245561,2025,2
RUS,ESP,vehicles,33545364,2025,4
RUS,ESP,agriculture,104929415,2025,3
RUS,ESP,chemicals,31590009,2025,2
RUS,ESP,textiles,50852654,2025,2
RUS,ESP,other,468693249,2025,4
RUS,AUT,energy,718279957,2025,2
RUS,AUT,semis,42951510,2025,1
RUS,AUT,pharma,33759198,2025,1
RUS,AUT,food,36394763,2025,4
RUS,AUT,industrial_metals,192417634,2025,1
RUS,AUT,vehicles,43890983,2025,3
RUS,AUT,agriculture,130295747,2025,3
RUS,AUT,chemicals,29166392,2025,3
RUS,AUT,textiles,33649272,2025,2
RUS,AUT,other,361763352,2025,3
RUS,CHE,energy,579118219,2025,2
RUS,CHE,semis,30596338,2025,4
RUS,CHE,pharma,33667705,2025,1
RUS,CHE,food,29612084,2025,2
RUS,CHE,industrial_metals,216381142,2025,3
RUS,CHE,vehicles,41803094,2025,4
RUS,CHE,agriculture,93179275,2025,2
RUS,CHE,chemicals,40798086,2025,1
RUS,CHE,textiles,29907512,2025,3
RUS,CHE,other,389395147,2025,2
RUS,NOR,energy,541258121,2025,3
RUS,NOR,semis,32976314,2025,3
RUS,NOR,pharma,35735045,2025,3
RUS,NOR,food,39327226,2025,1
RUS,NOR,industrial_metals,211799459,2025,2
RUS,NOR,vehicles,38445507,2025,1
RUS,NOR,agriculture,106411172,2025,3
RUS,NOR,chemicals,30401102,2025,1
RUS,NOR,textiles,25680576,2025,4
RUS,NOR,other,348785273,2025,2
RUS,SWE,energy,689256515,2025,2
RUS,SWE,semis,25471388,2025,1
RUS,SWE,pharma,36141764,2025,3
RUS,SWE,food,39320487,2025,3
RUS,SWE,industrial_metals,199918344,2025,3
RUS,SWE,vehicles,36595825,2025,4
RUS,SWE,agriculture,86646563,2025,2
RUS,SWE,chemicals,28760580,2025,4
RUS,SWE,textiles,39462191,2025,3
RUS,SWE,other,252708543,2025,2
RUS,FIN,energy,531321585,2025,3
RUS,FIN,semis,41723957,2025,3
RUS,FIN,pharma,26923395,2025,1
RUS,FIN,food,28286834,2025,2
RUS,FIN,industrial_metals,184819919,2025,3
RUS,FIN,vehicles,45511232,2025,2
RUS,FIN,agriculture,132875276,2025,3
RUS,FIN,chemicals,29502273,2025,2
RUS,FIN,textiles,41293767,2025,2
RUS,FIN,other,413982639,2025,3
RUS,ZAF,energy,737576416,2025,4
RUS,ZAF,semis,39796118,2025,2
RUS,ZAF,pharma,43101340,2025,3
RUS,ZAF,food,39175129,2025,2
RUS,ZAF,industrial_metals,209699778,2025,3
RUS,ZAF,vehicles,46314333,2025,4
RUS,ZAF,agriculture,94125386,2025,1
RUS,ZAF,chemicals,47016510,2025,4
RUS,ZAF,textiles,30778438,2025,3
RUS,ZAF,other,362989328,2025,4
RUS,DZA,energy,462219520,2025,1
RUS,DZA,semis,28105098,2025,3
RUS,DZA,pharma,25648017,2025,2
RUS,DZA,food,35533185,2025,1
RUS,DZA,industrial_metals,183535965,2025,4
RUS,DZA,vehicles,36666397,2025,2
RUS,DZA,agriculture,71022657,2025,4
RUS,DZA,chemicals,29155671,2025,2
RUS,DZA,textiles,27988089,2025,1
RUS,DZA,other,360888955,2025,1
RUS,MAR,energy,618413372,2025,3
RUS,MAR,semis,31613623,2025,1
RUS,MAR,pharma,21435584,2025,2
RUS,MAR,food,28102369,2025,1
RUS,MAR,industrial_metals,134952799,2025,1
RUS,MAR,vehicles,37718779,2025,3
RUS,MAR,agriculture,81019111,2025,3
RUS,MAR,chemicals,29681166,2025,3
RUS,MAR,textiles,25824458,2025,2
RUS,MAR,other,353424556,2025,1
RUS,TUN,energy,545574576,2025,4
RUS,TUN,semis,20769791,2025,4
RUS,TUN,pharma,21021022,2025,1
RUS,TUN,food,32291526,2025,2
RUS,TUN,industrial_metals,158873193,2025,2
RUS,TUN,vehicles,30260967,2025,4
RUS,TUN,agriculture,101326869,2025,4
RUS,TUN,chemicals,37500237,2025,3
RUS,TUN,textiles,23946766,2025,2
RUS,TUN,other,324767906,2025,2
RUS,NGA,energy,706751613,2025,2
RUS,NGA,semis,27046601,2025,4
RUS,NGA,pharma,37247794,2025,2
RUS,NGA,food,23874280,2025,2
RUS,NGA,industrial_metals,153022613,2025,4
RUS,NGA,vehicles,36376562,2025,4
RUS,NGA,agriculture,79747605,2025,1
RUS,NGA,chemicals,30869462,2025,1
RUS,NGA,textiles,28875743,2025,3
RUS,NGA,other,337504121,2025,1
RUS,ISR,energy,401806322,2025,1
RUS,ISR,semis,25692112,2025,4
RUS,ISR,pharma,22198999,2025,1
RUS,ISR,food,31443625,2025,1
RUS,ISR,industrial_metals,105024202,2025,3
RUS,ISR,vehicles,25064881,2025,1
RUS,ISR,agriculture,76188262,2025,2
RUS,ISR,chemicals,31659058,2025,4
RUS,ISR,textiles,25880481,2025,3
RUS,ISR,other,241679605,2025,1
RUS,PAK,energy,624139677,2025,2
RUS,PAK,semis,31773491,2025,4
RUS,PAK,pharma,45093620,2025,1
RUS,PAK,food,45186949,2025,1
RUS,PAK,industrial_metals,218997912,2025,4
RUS,PAK,vehicles,34634574,2025,3
RUS,PAK,agriculture,124775829,2025,4
RUS,PAK,chemicals,38568002,2025,2
RUS,PAK,textiles,36694432,2025,2
RUS,PAK,other,275587728,2025,3
RUS,BGD,energy,658898875,2025,2
RUS,BGD,semis,28331355,2025,1
RUS,BGD,pharma,38696549,2025,4
RUS,BGD,food,29017546,2025,3
RUS,BGD,industrial_metals,200816081,2025,1
RUS,BGD,vehicles,42365806,2025,2
RUS,BGD,agriculture,105846658,2025,1
RUS,BGD,chemicals,36763374,2025,2
RUS,BGD,textiles,36247789,2025,1
RUS,BGD,other,290809612,2025,4
IND,USA,energy,1656863652,2025,2
IND,USA,semis,1126820279,2025,4
IND,USA,pharma,1471563156,2025,2
IND,USA,food,1268061756,2025,1
IND,USA,industrial_metals,1334519981,2025,1
IND,USA,vehicles,1315218326,2025,2
IND,USA,agriculture,2168616788,2025,4
IND,USA,chemicals,3247439137,2025,2
IND,USA,textiles,1508093496,2025,3
IND,USA,other,13764483285,2025,3
IND,ARE,energy,1467947628,2025,4
IND,ARE,semis,1327937237,2025,2
IND,ARE,pharma,1497193979,2025,4
IND,ARE,food,1192795820,2025,2
IND,ARE,industrial_metals,1286680159,2025,4
IND,ARE,vehicles,1222146939,2025,2
IND,ARE,agriculture,1888799401,2025,2
IND,ARE,chemicals,1789480858,2025,4
IND,ARE,textiles,1750991255,2025,3
IND,ARE,other,13226553374,2025,4
IND,NLD,energy,1314508226,2025,1
IND,NLD,semis,972526826,2025,2
IND,NLD,pharma,1394165999,2025,1
IND,NLD,food,1374108560,2025,3
IND,NLD,industrial_metals,1469083468,2025,4
IND,NLD,vehicles,1213303594,2025,4
IND,NLD,agriculture,1341506228,2025,4
IND,NLD,chemicals,2966970288,2025,2
IND,NLD,textiles,2363350838,2025,4
IND,NLD,other,10103718523,2025,2
IND,CHN,energy,893953696,2025,1
IND,CHN,semis,1208179151,2025,2
IND,CHN,pharma,1015963347,2025,1
IND,CHN,food,1123214305,2025,1
IND,CHN,industrial_metals,1070425208,2025,4
IND,CHN,vehicles,975136459,2025,2
IND,CHN,agriculture,1265979174,2025,3
IND,CHN,chemicals,1998678621,2025,3
IND,CHN,textiles,1669258503,2025,3
IND,CHN,other,8526083728,2025,2
IND,BGD,energy,1133359507,2025,1
IND,BGD,semis,997335178,2025,1
IND,BGD,pharma,1310144570,2025,1
IND,BGD,food,1098828544,2025,3
IND,BGD,industrial_metals,1110667357,2025,4
IND,BGD,vehicles,672125370,2025,1
IND,BGD,agriculture,1155570593,2025,1
IND,BGD,chemicals,1711778693,2025,3
IND,BGD,textiles,1626895814,2025,3
IND,BGD,other,11476351965,2025,1
IND,SGP,energy,664231964,2025,2
IND,SGP,semis,930676951,2025,3
IND,SGP,pharma,1224824460,2025,4
IND,SGP,food,1039013063,2025,3
IND,SGP,industrial_metals,1029985688,2025,2
IND,SGP,vehicles,640576777,2025,3
IND,SGP,agriculture,914622533,2025,4
IND,SGP,chemicals,2023776872,2025,4
IND,SGP,textiles,1483420378,2025,2
IND,SGP,other,9121113884,2025,3
IND,GBR,energy,666270056,2025,2
IND,GBR,semis,834702601,2025,1
IND,GBR,pharma,734971330,2025,2
IND,GBR,food,869697631,2025,1
IND,GBR,industrial_metals,827382149,2025,4
IND,GBR,vehicles,807142312,2025,2
IND,GBR,agriculture,995849408,2025,1
IND,GBR,chemicals,1233735807,2025,1
IND,GBR,textiles,1092314247,2025,3
IND,GBR,other,9702425896,2025,1
IND,SAU,energy,696062067,2025,1
IND,SAU,semis,817960548,2025,3
IND,SAU,pharma,974209630,2025,3
IND,SAU,food,877354969,2025,2
IND,SAU,industrial_metals,830390981,2025,4
IND,SAU,vehicles,505605714,2025,1
IND,SAU,agriculture,1032428040,2025,4
IND,SAU,chemicals,1058920268,2025,1
IND,SAU,textiles,814974497,2025,3
IND,SAU,other,7122191196,2025,2
IND,AUS,energy,972017813,2025,1
IND,AUS,semis,932720125,2025,1
IND,AUS,pharma,943049898,2025,2
IND,AUS,food,757600246,2025,2
IND,AUS,industrial_metals,641932433,2025,1
IND,AUS,vehicles,871730379,2025,1
IND,AUS,agriculture,1088527845,2025,4
IND,AUS,chemicals,1420361866,2025,1
IND,AUS,textiles,1014881242,2025,2
IND,AUS,other,9608380693,2025,1
IND,ZAF,energy,437064405,2025,1
IND,ZAF,semis,444789223,2025,2
IND,ZAF,pharma,796493166,2025,4
IND,ZAF,food,398734352,2025,1
IND,ZAF,industrial_metals,509289888,2025,2
IND,ZAF,vehicles,470268601,2025,1
IND,ZAF,agriculture,645566905,2025,1
IND,ZAF,chemicals,1108243945,2025,1
IND,ZAF,textiles,1023752352,2025,1
IND,ZAF,other,4994404423,2025,2
IND,DEU,energy,440069678,2025,1
IND,DEU,semis,496492566,2025,1
IND,DEU,pharma,464186246,2025,4
IND,DEU,food,344936042,2025,1
IND,DEU,industrial_metals,451309733,2025,1
IND,DEU,vehicles,291782698,2025,2
IND,DEU,agriculture,519078803,2025,1
IND,DEU,chemicals,635084601,2025,2
IND,DEU,textiles,754362414,2025,2
IND,DEU,other,3205103333,2025,1
IND,HKG,energy,475591565,2025,3
IND,HKG,semis,431466559,2025,2
IND,HKG,pharma,718018252,2025,1
IND,HKG,food,554272103,2025,4
IND,HKG,industrial_metals,417931812,2025,3
IND,HKG,vehicles,507333663,2025,3
IND,HKG,agriculture,570700324,2025,4
IND,HKG,chemicals,1013113666,2025,4
IND,HKG,textiles,568875928,2025,1
IND,HKG,other,3534935826,2025,3
IND,IDN,energy,523737610,2025,2
IND,IDN,semis,523688098,2025,2
IND,IDN,pharma,428290857,2025,4
IND,IDN,food,307208945,2025,1
IND,IDN,industrial_metals,554438248,2025,3
IND,IDN,vehicles,331676532,2025,3
IND,IDN,agriculture,632063213,2025,3
IND,IDN,chemicals,768502552,2025,3
IND,IDN,textiles,724770353,2025,3
IND,IDN,other,5030828095,2025,4
IND,KOR,energy,294788027,2025,1
IND,KOR,semis,280236131,2025,2
IND,KOR,pharma,588536004,2025,4
IND,KOR,food,418980673,2025,2
IND,KOR,industrial_metals,338756626,2025,4
IND,KOR,vehicles,476934345,2025,3
IND,KOR,agriculture,469855797,2025,2
IND,KOR,chemicals,591657377,2025,1
IND,KOR,textiles,713624059,2025,2
IND,KOR,other,3780973074,2025,2
IND,JPN,energy,322604698,2025,1
IND,JPN,semis,329831987,2025,2
IND,JPN,pharma,416870797,2025,3
IND,JPN,food,338284350,2025,1
IND,JPN,industrial_metals,232846763,2025,4
IND,JPN,vehicles,246981242,2025,1
IND,JPN,agriculture,321992736,2025,1
IND,JPN,chemicals,521783732,2025,4
IND,JPN,textiles,476701494,2025,4
IND,JPN,other,2318577642,2025,2
IND,MYS,energy,248841632,2025,1
IND,MYS,semis,246441380,2025,2
IND,MYS,pharma,384793015,2025,2
IND,MYS,food,284304772,2025,2
IND,MYS,industrial_metals,316634807,2025,2
IND,MYS,vehicles,305959269,2025,3
IND,MYS,agriculture,388884245,2025,1
IND,MYS,chemicals,574253550,2025,2
IND,MYS,textiles,543932452,2025,1
IND,MYS,other,2357375494,2025,2
IND,THA,energy,279600937,2025,2
IND,THA,semis,247091070,2025,4
IND,THA,pharma,447972606,2025,4
IND,THA,food,318052629,2025,2
IND,THA,industrial_metals,278867542,2025,4
IND,THA,vehicles,197377071,2025,1
IND,THA,agriculture,308647212,2025,1
IND,THA,chemicals,485098320,2025,2
IND,THA,textiles,334287495,2025,3
IND,THA,other,2854325142,2025,1
IND,VNM,energy,334652116,2025,1
IND,VNM,semis,334141213,2025,2
IND,VNM,pharma,374628592,2025,3
IND,VNM,food,250459477,2025,1
IND,VNM,industrial_metals,229936698,2025,1
IND,VNM,vehicles,282439969,2025,2
IND,VNM,agriculture,330544297,2025,1
IND,VNM,chemicals,606953265,2025,3
IND,VNM,textiles,570639507,2025,4
IND,VNM,other,3261700136,2025,4
IND,NPL,energy,203659155,2025,3
IND,NPL,semis,268202909,2025,2
IND,NPL,pharma,314790345,2025,3
IND,NPL,food,171137217,2025,4
IND,NPL,industrial_metals,239044284,2025,3
IND,NPL,vehicles,218884394,2025,4
IND,NPL,agriculture,317717275,2025,2
IND,NPL,chemicals,357195517,2025,3
IND,NPL,textiles,440726528,2025,1
IND,NPL,other,2849900283,2025,3
IND,LKA,energy,242027306,2025,4
IND,LKA,semis,188499891,2025,3
IND,LKA,pharma,294711849,2025,4
IND,LKA,food,247148175,2025,1
IND,LKA,industrial_metals,212496336,2025,4
IND,LKA,vehicles,210353582,2025,3
IND,LKA,agriculture,255661338,2025,2
IND,LKA,chemicals,391633023,2025,1
IND,LKA,textiles,291910811,2025,4
IND,LKA,other,2520954401,2025,1
IND,BRA,energy,163853801,2025,2
IND,BRA,semis,243130791,2025,2
IND,BRA,pharma,308120004,2025,2
IND,BRA,food,173041004,2025,4
IND,BRA,industrial_metals,263501757,2025,1
IND,BRA,vehicles,210700949,2025,1
IND,BRA,agriculture,309023028,2025,1
IND,BRA,chemicals,289871829,2025,3
IND,BRA,textiles,251949119,2025,3
IND,BRA,other,1880371199,2025,3
IND,MEX,energy,169052907,2025,1
IND,MEX,semis,123119286,2025,3
IND,MEX,pharma,217131777,2025,3
IND,MEX,food,111117274,2025,2
IND,MEX,industrial_metals,167098786,2025,1
IND,MEX,vehicles,119687861,2025,2
IND,MEX,agriculture,179493547,2025,3
IND,MEX,chemicals,191308704,2025,2
IND,MEX,textiles,204662619,2025,4
IND,MEX,other,1706031455,2025,4
IND,CAN,energy,152660647,2025,3
IND,CAN,semis,189450744,2025,3
IND,CAN,pharma,234750157,2025,1
IND,CAN,food,129938368,2025,3
IND,CAN,industrial_metals,113502308,2025,1
IND,CAN,vehicles,122348334,2025,4
IND,CAN,agriculture,183486873,2025,4
IND,CAN,chemicals,268165934,2025,1
IND,CAN,textiles,311373374,2025,3
IND,CAN,other,1726736263,2025,2
IND,FRA,energy,135301665,2025,3
IND,FRA,semis,127631332,2025,4
IND,FRA,pharma,142744381,2025,4
IND,FRA,food,159843629,2025,2
IND,FRA,industrial_metals,133359269,2025,3
IND,FRA,vehicles,121151582,2025,1
IND,FRA,agriculture,186208216,2025,3
IND,FRA,chemicals,221241166,2025,4
IND,FRA,textiles,153449757,2025,4
IND,FRA,other,1021166295,2025,4
IND,ITA,energy,94627368,2025,3
IND,ITA,semis,94101625,2025,1
IND,ITA,pharma,127945633,2025,3
IND,ITA,food,122867475,2025,2
IND,ITA,industrial_metals,142278296,2025,1
IND,ITA,vehicles,95574760,2025,3
IND,ITA,agriculture,110207698,2025,4
IND,ITA,chemicals,163867655,2025,3
IND,ITA,textiles,219048234,2025,2
IND,ITA,other,1076051026,2025,2
IND,BEL,energy,99690485,2025,1
IND,BEL,semis,95071825,2025,4
IND,BEL,pharma,92084106,2025,3
IND,BEL,food,103030080,2025,4
IND,BEL,industrial_metals,79849515,2025,4
IND,BEL,vehicles,109034502,2025,4
IND,BEL,agriculture,158910250,2025,4
IND,BEL,chemicals,205179745,2025,1
IND,BEL,textiles,131451030,2025,1
IND,BEL,other,1042573952,2025,4
IND,ESP,energy,88049607,2025,1
IND,ESP,semis,123988523,2025,1
IND,ESP,pharma,103821146,2025,1
IND,ESP,food,100665409,2025,2
IND,ESP,industrial_metals,114893688,2025,3
IND,ESP,vehicles,97537624,2025,4
IND,ESP,agriculture,174847284,2025,3
IND,ESP,chemicals,169116232,2025,2
IND,ESP,textiles,207570089,2025,1
IND,ESP,other,810779932,2025,3
IND,TUR,energy,96226756,2025,1
IND,TUR,semis,73132267,2025,1
IND,TUR,pharma,72521028,2025,2
IND,TUR,food,84347784,2025,4
IND,TUR,industrial_metals,76750788,2025,1
IND,TUR,vehicles,76811373,2025,1
IND,TUR,agriculture,83675807,2025,2
IND,TUR,chemicals,141226785,2025,1
IND,TUR,textiles,144144249,2025,1
IND,TUR,other,693373092,2025,4
IND,POL,energy,71361964,2025,1
IND,POL,semis,69360932,2025,4
IND,POL,pharma,99796926,2025,2
IND,POL,food,74492924,2025,4
IND,POL,industrial_metals,67705413,2025,4
IND,POL,vehicles,54753377,2025,2
IND,POL,agriculture,112819300,2025,1
IND,POL,chemicals,174999854,2025,2
IND,POL,textiles,124900977,2025,1
IND,POL,other,769196320,2025,1
IND,ISR,energy,44567589,2025,4
IND,ISR,semis,81061540,2025,4
IND,ISR,pharma,80654002,2025,3
IND,ISR,food,52733427,2025,2
IND,ISR,industrial_metals,72526195,2025,2
IND,ISR,vehicles,50553186,2025,3
IND,ISR,agriculture,71056571,2025,1
IND,ISR,chemicals,104194382,2025,2
IND,ISR,textiles,111033251,2025,2
IND,ISR,other,768459712,2025,4
IND,AUT,energy,103397218,2025,2
IND,AUT,semis,92753777,2025,2
IND,AUT,pharma,145417059,2025,3
IND,AUT,food,77542323,2025,4
IND,AUT,industrial_metals,99067747,2025,3
IND,AUT,vehicles,87666763,2025,2
IND,AUT,agriculture,101007150,2025,4
IND,AUT,chemicals,153799320,2025,2
IND,AUT,textiles,124923704,2025,2
IND,AUT,other,706658826,2025,4
IND,CHE,energy,74570565,2025,4
IND,CHE,semis,86452421,2025,2
IND,CHE,pharma,74185602,2025,2
IND,CHE,food,98484490,2025,1
IND,CHE,industrial_metals,82967994,2025,3
IND,CHE,vehicles,81092661,2025,1
IND,CHE,agriculture,132021729,2025,2
IND,CHE,chemicals,116625791,2025,3
IND,CHE,textiles,156692882,2025,3
IND,CHE,other,664486372,2025,1
IND,NOR,energy,73376523,2025,2
IND,NOR,semis,59829199,2025,2
IND,NOR,pharma,89966215,2025,3
IND,NOR,food,70078451,2025,4
IND,NOR,industrial_metals,81720805,2025,2
IND,NOR,vehicles,62697289,2025,4
IND,NOR,agriculture,98110769,2025,3
IND,NOR,chemicals,187780392,2025,2
IND,NOR,textiles,158531385,2025,4
IND,NOR,other,872739391,2025,4
IND,SWE,energy,79799531,2025,1
IND,SWE,semis,48834510,2025,1
IND,SWE,pharma,100720560,2025,2
IND,SWE,food,73281475,2025,1
IND,SWE,industrial_metals,59172750,2025,4
IND,SWE,vehicles,55717088,2025,1
IND,SWE,agriculture,78017361,2025,4
IND,SWE,chemicals,131249675,2025,2
IND,SWE,textiles,108919050,2025,3
IND,SWE,other,562415877,2025,4
IND,DNK,energy,51891609,2025,2
IND,DNK,semis,73231806,2025,3
IND,DNK,pharma,69137868,2025,1
IND,DNK,food,81605777,2025,3
IND,DNK,industrial_metals,59055555,2025,4
IND,DNK,vehicles,52747433,2025,1
IND,DNK,agriculture,75780398,2025,3
IND,DNK,chemicals,139812858,2025,4
IND,DNK,textiles,124860331,2025,3
IND,DNK,other,688733922,2025,4
IND,FIN,energy,70362277,2025,2
IND,FIN,semis,95525886,2025,2
IND,FIN,pharma,127866706,2025,4
IND,FIN,food,100525087,2025,3
IND,FIN,industrial_metals,93688962,2025,3
IND,FIN,vehicles,91007705,2025,4
IND,FIN,agriculture,125287591,2025,2
IND,FIN,chemicals,138652330,2025,3
IND,FIN,textiles,92051405,2025,1
IND,FIN,other,947370040,2025,4
IND,RUS,energy,60081428,2025,2
IND,RUS,semis,56100768,2025,4
IND,RUS,pharma,129643205,2025,2
IND,RUS,food,102680888,2025,4
IND,RUS,industrial_metals,87798139,2025,4
IND,RUS,vehicles,96849137,2025,3
IND,RUS,agriculture,131716062,2025,2
IND,RUS,chemicals,195993501,2025,1
IND,RUS,textiles,136895528,2025,4
IND,RUS,other,704450686,2025,3
IND,EGY,energy,71696365,2025,1
IND,EGY,semis,61388363,2025,1
IND,EGY,pharma,67568940,2025,4
IND,EGY,food,87633834,2025,1
IND,EGY,industrial_metals,65333036,2025,2
IND,EGY,vehicles,50321043,2025,2
IND,EGY,agriculture,75105125,2025,1
IND,EGY,chemicals,159699120,2025,3
IND,EGY,textiles,97954582,2025,4
IND,EGY,other,741980770,2025,1
IND,NGA,energy,69009571,2025,4
IND,NGA,semis,72085734,2025,2
IND,NGA,pharma,70178185,2025,3
IND,NGA,food,74137165,2025,4
IND,NGA,industrial_metals,75987586,2025,1
IND,NGA,vehicles,54030840,2025,1
IND,NGA,agriculture,76113352,2025,2
